,ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,
,NULL,2026,NULL,NULL,NULL,NULL,8,20180929051923,NULL,NULL,NULL,NULL,4,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,145,
,NULL,2027,NULL,NULL,NULL,NULL,2,20180929051939,NULL,NULL,NULL,NULL,5,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,42,
,NULL,2028,NULL,NULL,NULL,NULL,2,20180929052119,NULL,NULL,NULL,NULL,6,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,6,
,NULL,2029,NULL,NULL,NULL,NULL,8,20180929052134,NULL,NULL,NULL,NULL,7,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,91,
,NULL,2030,NULL,NULL,NULL,NULL,2,20180929052146,NULL,NULL,NULL,NULL,8,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,3.5,
,NULL,2031,NULL,NULL,NULL,NULL,2,20180929052159,NULL,NULL,NULL,NULL,9,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,108,
,NULL,2032,NULL,NULL,NULL,NULL,2,20180929052211,NULL,NULL,NULL,NULL,10,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052224,submitted,NULL,8905564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,74.140.234.46,2034,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2035,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2036,NULL,NULL,NULL,NULL,2,20180929052112,NULL,NULL,NULL,NULL,1,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,336,
,NULL,2037,NULL,NULL,NULL,NULL,8,20180929052122,NULL,NULL,NULL,NULL,2,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.7,
,NULL,2038,NULL,NULL,NULL,NULL,8,20180929052139,NULL,NULL,NULL,NULL,3,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,79,
,NULL,2039,NULL,NULL,NULL,NULL,2,20180929052148,NULL,NULL,NULL,NULL,4,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3.5,
,NULL,2040,NULL,NULL,NULL,NULL,8,20180929052158,NULL,NULL,NULL,NULL,5,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,37,
,NULL,2041,NULL,NULL,NULL,NULL,8,20180929052212,NULL,NULL,NULL,NULL,6,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.81,
,NULL,2042,NULL,NULL,NULL,NULL,8,20180929052218,NULL,NULL,NULL,NULL,7,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.37,
,NULL,2043,NULL,NULL,NULL,NULL,8,20180929052224,NULL,NULL,NULL,NULL,8,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,414,
,NULL,2044,NULL,NULL,NULL,NULL,2,20180929052235,NULL,NULL,NULL,NULL,9,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,211,
,NULL,2045,NULL,NULL,NULL,NULL,8,20180929052243,NULL,NULL,NULL,NULL,10,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,971,
,NULL,2046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052250,submitted,NULL,3821816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,75.110.61.232,2047,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2048,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2049,NULL,NULL,NULL,NULL,8,20180929051642,NULL,NULL,NULL,NULL,1,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,875,
,NULL,2050,NULL,NULL,NULL,NULL,2,20180929051712,NULL,NULL,NULL,NULL,2,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1.5,
,NULL,2051,NULL,NULL,NULL,NULL,2,20180929051807,NULL,NULL,NULL,NULL,3,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.8,
,NULL,2052,NULL,NULL,NULL,NULL,2,20180929051834,NULL,NULL,NULL,NULL,4,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,425,
,NULL,2053,NULL,NULL,NULL,NULL,8,20180929051905,NULL,NULL,NULL,NULL,5,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,600,
,NULL,2054,NULL,NULL,NULL,NULL,2,20180929051930,NULL,NULL,NULL,NULL,6,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2.1,
,NULL,2055,NULL,NULL,NULL,NULL,2,20180929052004,NULL,NULL,NULL,NULL,7,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,43,
,NULL,2056,NULL,NULL,NULL,NULL,8,20180929052144,NULL,NULL,NULL,NULL,8,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,390,
,NULL,2057,NULL,NULL,NULL,NULL,8,20180929052216,NULL,NULL,NULL,NULL,9,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,225,
,NULL,2058,NULL,NULL,NULL,NULL,8,20180929052237,NULL,NULL,NULL,NULL,10,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3.25,
,NULL,2059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052254,submitted,NULL,1404706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,166.137.139.34,2060,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2061,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2062,NULL,NULL,NULL,NULL,2,20180929051724,NULL,NULL,NULL,NULL,1,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,
,NULL,2063,NULL,NULL,NULL,NULL,2,20180929051800,NULL,NULL,NULL,NULL,2,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,600,
,NULL,2064,NULL,NULL,NULL,NULL,8,20180929051825,NULL,NULL,NULL,NULL,3,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,7,
,NULL,2065,NULL,NULL,NULL,NULL,2,20180929051836,NULL,NULL,NULL,NULL,4,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,320,
,NULL,2066,NULL,NULL,NULL,NULL,8,20180929051858,NULL,NULL,NULL,NULL,5,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,2067,NULL,NULL,NULL,NULL,2,20180929051913,NULL,NULL,NULL,NULL,6,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,40,
,NULL,2068,NULL,NULL,NULL,NULL,2,20180929052043,NULL,NULL,NULL,NULL,7,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,9,
,NULL,2069,NULL,NULL,NULL,NULL,8,20180929052056,NULL,NULL,NULL,NULL,8,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,380,
,NULL,2070,NULL,NULL,NULL,NULL,2,20180929052126,NULL,NULL,NULL,NULL,9,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1200,
,NULL,2071,NULL,NULL,NULL,NULL,8,20180929052217,NULL,NULL,NULL,NULL,10,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,880,
,NULL,2072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052256,submitted,NULL,6793139,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,122.178.102.26,2073,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2074,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2075,NULL,NULL,NULL,NULL,2,20180929051919,NULL,NULL,NULL,NULL,1,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,75,
,NULL,2076,NULL,NULL,NULL,NULL,2,20180929051933,NULL,NULL,NULL,NULL,2,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2055,
,NULL,2077,NULL,NULL,NULL,NULL,2,20180929052003,NULL,NULL,NULL,NULL,3,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,450,
,NULL,2078,NULL,NULL,NULL,NULL,2,20180929052011,NULL,NULL,NULL,NULL,4,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1479,
,NULL,2079,NULL,NULL,NULL,NULL,8,20180929052029,NULL,NULL,NULL,NULL,5,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3690,
,NULL,2080,NULL,NULL,NULL,NULL,2,20180929052035,NULL,NULL,NULL,NULL,6,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4500,
,NULL,2081,NULL,NULL,NULL,NULL,2,20180929052054,NULL,NULL,NULL,NULL,7,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,900,
,NULL,2082,NULL,NULL,NULL,NULL,2,20180929052102,NULL,NULL,NULL,NULL,8,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,80,
,NULL,2083,NULL,NULL,NULL,NULL,8,20180929052146,NULL,NULL,NULL,NULL,9,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,36,
,NULL,2084,NULL,NULL,NULL,NULL,8,20180929052309,NULL,NULL,NULL,NULL,10,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,50,
,NULL,2085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052327,submitted,NULL,4875814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,108.194.200.239,2086,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2087,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2088,NULL,NULL,NULL,NULL,8,20180929052120,NULL,NULL,NULL,NULL,1,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0.6,
,NULL,2089,NULL,NULL,NULL,NULL,8,20180929052148,NULL,NULL,NULL,NULL,2,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,41,
,NULL,2090,NULL,NULL,NULL,NULL,2,20180929052209,NULL,NULL,NULL,NULL,3,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,180,
,NULL,2091,NULL,NULL,NULL,NULL,8,20180929052217,NULL,NULL,NULL,NULL,4,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,114,
,NULL,2092,NULL,NULL,NULL,NULL,2,20180929052232,NULL,NULL,NULL,NULL,5,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0.5,
,NULL,2093,NULL,NULL,NULL,NULL,8,20180929052243,NULL,NULL,NULL,NULL,6,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,350,
,NULL,2094,NULL,NULL,NULL,NULL,8,20180929052308,NULL,NULL,NULL,NULL,7,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0.4,
,NULL,2095,NULL,NULL,NULL,NULL,8,20180929052316,NULL,NULL,NULL,NULL,8,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,0.2,
,NULL,2096,NULL,NULL,NULL,NULL,2,20180929052321,NULL,NULL,NULL,NULL,9,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1000,
,NULL,2097,NULL,NULL,NULL,NULL,8,20180929052336,NULL,NULL,NULL,NULL,10,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,200,
,NULL,2098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052343,submitted,NULL,4434016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,41.215.78.18,2099,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2100,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2101,NULL,NULL,NULL,NULL,2,20180929051732,NULL,NULL,NULL,NULL,1,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6,
,NULL,2102,NULL,NULL,NULL,NULL,8,20180929051827,NULL,NULL,NULL,NULL,2,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,
,NULL,2103,NULL,NULL,NULL,NULL,2,20180929051859,NULL,NULL,NULL,NULL,3,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,1000,
,NULL,2104,NULL,NULL,NULL,NULL,2,20180929051916,NULL,NULL,NULL,NULL,4,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,39,
,NULL,2105,NULL,NULL,NULL,NULL,2,20180929052142,NULL,NULL,NULL,NULL,5,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,
,NULL,2106,NULL,NULL,NULL,NULL,8,20180929052204,NULL,NULL,NULL,NULL,6,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,3,
,NULL,2107,NULL,NULL,NULL,NULL,8,20180929052231,NULL,NULL,NULL,NULL,7,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,50,
,NULL,2108,NULL,NULL,NULL,NULL,8,20180929052255,NULL,NULL,NULL,NULL,8,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,100,
,NULL,2109,NULL,NULL,NULL,NULL,8,20180929052306,NULL,NULL,NULL,NULL,9,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,100,
,NULL,2110,NULL,NULL,NULL,NULL,8,20180929052316,NULL,NULL,NULL,NULL,10,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,2,
,NULL,2111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20180929052351,submitted,NULL,2970978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,103.78.17.238,2112,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2549371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2113,NULL,popularity_randomized,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2549371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
,NULL,2114,NULL,NULL,NULL,NULL,8,20180929051633,NULL,NULL,NULL,NULL,1,2549371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,625,
,NULL,2115,NULL,NULL,NULL,NULL,2,20180929051713,NULL,NULL,NULL,NULL,2,2549371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1.2,
,NULL,2116,NULL,NULL,NULL,NULL,2,20180929051742,NULL,NULL,NULL,NULL,3,2549371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,230,
