ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,nb,all_nb,all_nt,nt,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,93694,,,,,2,20190829071838,,,,,1,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,
,93695,,,,,2,20190829071903,,,,,2,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2400,1,
,93696,,,,,2,20190829071915,,,,,3,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,
,93697,,,,,2,20190829072002,,,,,4,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,1,
,93698,,,,,2,20190829072014,,,,,5,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,8,780,1,
,93699,,,,,2,20190829072020,,,,,6,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,93700,,,,,2,20190829072027,,,,,7,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39,1,
,93701,,,,,2,20190829072123,,,,,8,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1900,1,
,93702,,,,,2,20190829072130,,,,,9,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,6,750,1,
,93703,,,,,2,20190829072136,,,,,10,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,7,450,1,
,93704,,,,,,,,,20190829072143,submitted,,7738135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.207.136.172,93705,,random,,,,,,,,,,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93706,,random,,,,,,,,,,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93707,,,,,2,20190829072738,,,,,1,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1500,1,
,93708,,,,,2,20190829072807,,,,,2,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,
,93709,,,,,2,20190829072816,,,,,3,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2500,1,
,93710,,,,,2,20190829072820,,,,,4,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6000,1,
,93711,,,,,2,20190829072940,,,,,5,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10000,1,
,93712,,,,,2,20190829072945,,,,,6,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1500,1,
,93713,,,,,2,20190829073026,,,,,7,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,93714,,,,,2,20190829073030,,,,,8,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,
,93715,,,,,2,20190829073034,,,,,9,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,1,
,93716,,,,,2,20190829073045,,,,,10,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,
,93717,,,,,,,,,20190829073102,submitted,,1402687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.182.204.30,93718,,random,,,,,,,,,,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93719,,random,,,,,,,,,,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93720,,,,,2,20190829073053,,,,,1,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,
,93721,,,,,2,20190829073542,,,,,2,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,93722,,,,,2,20190829073808,,,,,3,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,6,120,1,
,93723,,,,,2,20190829073900,,,,,4,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,7,90,1,
,93724,,,,,2,20190829073949,,,,,5,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,
,93725,,,,,2,20190829074131,,,,,6,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,1,
,93726,,,,,2,20190829074227,,,,,7,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,8,175,1,
,93727,,,,,2,20190829074240,,,,,8,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,9,440,1,
,93728,,,,,2,20190829074257,,,,,9,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,1,
,93729,,,,,2,20190829074309,,,,,10,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,10,125,1,
,93730,,,,,,,,,20190829074336,submitted,,7936738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.174.161.143,93731,,random,,,,,,,,,,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93732,,random,,,,,,,,,,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93733,,,,,2,20190829074223,,,,,1,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,1,
,93734,,,,,2,20190829074253,,,,,2,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,6,785,1,
,93735,,,,,2,20190829074303,,,,,3,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,7,546,1,
,93736,,,,,2,20190829074318,,,,,4,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,9,181000,1,
,93737,,,,,2,20190829074404,,,,,5,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,1,
,93738,,,,,2,20190829074412,,,,,6,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,1,124,1,
,93739,,,,,2,20190829074441,,,,,7,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,8,151078,1,
,93740,,,,,2,20190829074505,,,,,8,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,10,348,1,
,93741,,,,,2,20190829074515,,,,,9,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1110,1,
,93742,,,,,2,20190829074548,,,,,10,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,1,
,93743,,,,,,,,,20190829074602,submitted,,2383766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.199.136.12,93744,,random,,,,,,,,,,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93745,,random,,,,,,,,,,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93746,,,,,2,20190829074432,,,,,1,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,
,93747,,,,,2,20190829074456,,,,,2,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,9,430,1,
,93748,,,,,2,20190829074502,,,,,3,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,93749,,,,,2,20190829074511,,,,,4,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,93750,,,,,2,20190829074521,,,,,5,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,93751,,,,,2,20190829074526,,,,,6,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,10,300,1,
,93752,,,,,2,20190829074538,,,,,7,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,1,
,93753,,,,,2,20190829074550,,,,,8,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,7,190,1,
,93754,,,,,2,20190829074559,,,,,9,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,
,93755,,,,,2,20190829074604,,,,,10,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,93756,,,,,,,,,20190829074614,submitted,,3550091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117.222.156.247,93757,,random,,,,,,,,,,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93758,,random,,,,,,,,,,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93759,,,,,2,20190829080034,,,,,1,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,93760,,,,,2,20190829080058,,,,,2,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,93761,,,,,2,20190829080104,,,,,3,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,93762,,,,,2,20190829080111,,,,,4,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
,93763,,,,,2,20190829080120,,,,,5,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,
,93764,,,,,2,20190829080125,,,,,6,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,93765,,,,,2,20190829080131,,,,,7,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,1,
,93766,,,,,2,20190829080142,,,,,8,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,9,300,1,
,93767,,,,,2,20190829080148,,,,,9,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,8,200,1,
,93768,,,,,2,20190829080157,,,,,10,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,
,93769,,,,,,,,,20190829080205,submitted,,3604048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.186.247.78,93770,,random,,,,,,,,,,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93771,,random,,,,,,,,,,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93772,,,,,2,20190829080620,,,,,1,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,1,
,93773,,,,,2,20190829080701,,,,,2,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,7,180,1,
,93774,,,,,2,20190829080718,,,,,3,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.7,1,
,93775,,,,,2,20190829080743,,,,,4,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,8,268,1,
,93776,,,,,2,20190829080754,,,,,5,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,
,93777,,,,,2,20190829080802,,,,,6,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,1,
,93778,,,,,2,20190829080947,,,,,7,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,93779,,,,,2,20190829080956,,,,,8,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,1,
,93780,,,,,2,20190829081002,,,,,9,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,
,93781,,,,,2,20190829081024,,,,,10,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,1,
,93782,,,,,,,,,20190829081037,submitted,,4492308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.219.249.59,93783,,random,,,,,,,,,,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93784,,random,,,,,,,,,,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93785,,,,,2,20190829080448,,,,,1,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,93786,,,,,2,20190829080814,,,,,2,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,6,370,1,
,93787,,,,,2,20190829080921,,,,,3,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,7,600,1,
,93788,,,,,2,20190829081026,,,,,4,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,
,93789,,,,,2,20190829081127,,,,,5,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,93790,,,,,2,20190829081152,,,,,6,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,10,350,1,
,93791,,,,,2,20190829081229,,,,,7,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1500,1,
,93792,,,,,2,20190829081335,,,,,8,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,8,280,1,
,93793,,,,,2,20190829081428,,,,,9,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,93794,,,,,2,20190829081447,,,,,10,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,93795,,,,,,,,,20190829081505,submitted,,434206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.7.128.177,93796,,random,,,,,,,,,,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93797,,random,,,,,,,,,,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93798,,,,,2,20190829190552,,,,,1,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,8,400,1,
,93799,,,,,2,20190829190607,,,,,2,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32.23,1,
,93800,,,,,2,20190829190620,,,,,3,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,1,123,1,
,93801,,,,,2,20190829190622,,,,,4,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2000,1,
,93802,,,,,2,20190829190630,,,,,5,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,4,122,1,
,93803,,,,,2,20190829190632,,,,,6,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,
,93804,,,,,2,20190829190636,,,,,7,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,1,
,93805,,,,,2,20190829190639,,,,,8,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,1,
,93806,,,,,2,20190829190641,,,,,9,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,1,
,93807,,,,,2,20190829190645,,,,,10,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,
,93808,,,,,,,,,20190829190649,submitted,,2100336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.14.246.192,93809,,random,,,,,,,,,,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93810,,random,,,,,,,,,,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93811,,,,,2,20190830004657,,,,,1,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,1,
,93812,,,,,2,20190830004716,,,,,2,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,8,350,1,
,93813,,,,,2,20190830004725,,,,,3,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,1,200,1,
,93814,,,,,2,20190830004737,,,,,4,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,7,87,1,
,93815,,,,,2,20190830004745,,,,,5,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,3,200,1,
,93816,,,,,2,20190830004759,,,,,6,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,10,56,1,
,93817,,,,,2,20190830004807,,,,,7,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,2,200,1,
,93818,,,,,2,20190830004813,,,,,8,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,93819,,,,,2,20190830004819,,,,,9,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,4,200,1,
,93820,,,,,2,20190830004823,,,,,10,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,1,
,93821,,,,,,,,,20190830004830,submitted,,7274186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.186.192.138,93822,,random,,,,,,,,,,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93823,,random,,,,,,,,,,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93824,,,,,2,20190830004707,,,,,1,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1500,1,
,93825,,,,,2,20190830004720,,,,,2,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,
,93826,,,,,2,20190830004730,,,,,3,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,7,300,1,
,93827,,,,,2,20190830004738,,,,,4,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,1,
,93828,,,,,2,20190830004745,,,,,5,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,6,400,1,
,93829,,,,,2,20190830004753,,,,,6,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,1,
,93830,,,,,2,20190830004812,,,,,7,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.5,1,
,93831,,,,,2,20190830004818,,,,,8,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,8,500,1,
,93832,,,,,2,20190830004823,,,,,9,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,
,93833,,,,,2,20190830004829,,,,,10,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,93834,,,,,,,,,20190830004834,submitted,,4234564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.186.115.76,93835,,random,,,,,,,,,,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93836,,random,,,,,,,,,,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93837,,,,,2,20190830004701,,,,,1,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.1,1,
,93838,,,,,2,20190830004724,,,,,2,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1,1,
,93839,,,,,2,20190830004737,,,,,3,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,9,150,1,
,93840,,,,,2,20190830004746,,,,,4,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,7,70,1,
,93841,,,,,2,20190830004751,,,,,5,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,1,
,93842,,,,,2,20190830004801,,,,,6,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1,1,
,93843,,,,,2,20190830004811,,,,,7,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4.1,1,
,93844,,,,,2,20190830004821,,,,,8,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,10,70,1,
,93845,,,,,2,20190830004830,,,,,9,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,8,60,1,
,93846,,,,,2,20190830004835,,,,,10,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,1,
,93847,,,,,,,,,20190830004843,submitted,,7327275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.61.27.153,93848,,random,,,,,,,,,,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93849,,random,,,,,,,,,,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93850,,,,,2,20190830004716,,,,,1,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.8,1,
,93851,,,,,2,20190830004751,,,,,2,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,6,150,1,
,93852,,,,,2,20190830004801,,,,,3,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,7,100,1,
,93853,,,,,2,20190830004808,,,,,4,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,10,125,1,
,93854,,,,,2,20190830004813,,,,,5,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.2,1,
,93855,,,,,2,20190830004823,,,,,6,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,8,110,1,
,93856,,,,,2,20190830004832,,,,,7,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.2,1,
,93857,,,,,2,20190830004838,,,,,8,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.58,1,
,93858,,,,,2,20190830004844,,,,,9,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,9,350,1,
,93859,,,,,2,20190830004851,,,,,10,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,5,70,1,
,93860,,,,,,,,,20190830004900,submitted,,3484678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.35.194.33,93861,,random,,,,,,,,,,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93862,,random,,,,,,,,,,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93863,,,,,2,20190830004754,,,,,1,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,1,
,93864,,,,,2,20190830004807,,,,,2,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,1,150,1,
,93865,,,,,2,20190830004812,,,,,3,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1,
,93866,,,,,2,20190830004819,,,,,4,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,6,150,1,
,93867,,,,,2,20190830004823,,,,,5,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,10,150,1,
,93868,,,,,2,20190830004832,,,,,6,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,8,150,1,
,93869,,,,,2,20190830004837,,,,,7,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,7,150,1,
,93870,,,,,2,20190830004845,,,,,8,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,5,150,1,
,93871,,,,,2,20190830004859,,,,,9,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,3,150,1,
,93872,,,,,2,20190830004906,,,,,10,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,9,150,1,
,93873,,,,,,,,,20190830004910,submitted,,5808583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.47.110.167,93874,,random,,,,,,,,,,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93875,,random,,,,,,,,,,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93876,,,,,2,20190830004646,,,,,1,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8793,1,
,93877,,,,,2,20190830004705,,,,,2,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,10,126,1,
,93878,,,,,2,20190830004715,,,,,3,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.75,1,
,93879,,,,,2,20190830004737,,,,,4,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,6,480,1,
,93880,,,,,2,20190830004753,,,,,5,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.5,1,
,93881,,,,,2,20190830004808,,,,,6,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,1,
,93882,,,,,2,20190830004822,,,,,7,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,7,140,1,
,93883,,,,,2,20190830004837,,,,,8,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,1,
,93884,,,,,2,20190830004857,,,,,9,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.3,1,
,93885,,,,,2,20190830004907,,,,,10,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,8,666,1,
,93886,,,,,,,,,20190830004919,submitted,,4780844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.202.91.37,93887,,random,,,,,,,,,,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93888,,random,,,,,,,,,,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93889,,,,,2,20190830004723,,,,,1,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.3,1,
,93890,,,,,2,20190830004742,,,,,2,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54,1,
,93891,,,,,2,20190830004804,,,,,3,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,6,134,1,
,93892,,,,,2,20190830004812,,,,,4,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.25,1,
,93893,,,,,2,20190830004835,,,,,5,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,9,364,1,
,93894,,,,,2,20190830004845,,,,,6,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,7,113,1,
,93895,,,,,2,20190830004853,,,,,7,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8,1,
,93896,,,,,2,20190830004901,,,,,8,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.33,1,
,93897,,,,,2,20190830004914,,,,,9,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,10,87,1,
,93898,,,,,2,20190830004921,,,,,10,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,8,300,1,
,93899,,,,,,,,,20190830004930,submitted,,3924043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.200.218.226,93900,,random,,,,,,,,,,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93901,,random,,,,,,,,,,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93902,,,,,2,20190830004715,,,,,1,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.75,1,
,93903,,,,,2,20190830004734,,,,,2,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,6,140,1,
,93904,,,,,2,20190830004744,,,,,3,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,9,450,1,
,93905,,,,,2,20190830004750,,,,,4,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,93906,,,,,2,20190830004806,,,,,5,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,93907,,,,,2,20190830004835,,,,,6,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,7,87,1,
,93908,,,,,2,20190830004845,,,,,7,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,8,160,1,
,93909,,,,,2,20190830004853,,,,,8,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,10,120,1,
,93910,,,,,2,20190830004900,,,,,9,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,
,93911,,,,,2,20190830004918,,,,,10,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,5,38,1,
,93912,,,,,,,,,20190830004934,submitted,,7930356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.63.118.178,93913,,random,,,,,,,,,,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93914,,random,,,,,,,,,,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93915,,,,,2,20190830004758,,,,,1,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,1,
,93916,,,,,2,20190830004822,,,,,2,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.5,1,
,93917,,,,,2,20190830004835,,,,,3,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,10,150,1,
,93918,,,,,2,20190830004845,,,,,4,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,8,450,1,
,93919,,,,,2,20190830004856,,,,,5,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5,1,
,93920,,,,,2,20190830004904,,,,,6,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.5,1,
,93921,,,,,2,20190830004915,,,,,7,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,6,65,1,
,93922,,,,,2,20190830004923,,,,,8,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,1,
,93923,,,,,2,20190830004930,,,,,9,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,9,600,1,
,93924,,,,,2,20190830004939,,,,,10,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,7,85,1,
,93925,,,,,,,,,20190830004946,submitted,,9702434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.58.139.9,93926,,random,,,,,,,,,,1869842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93927,,random,,,,,,,,,,1869842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93928,,,,,2,20190830004704,,,,,1,1869842,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.3,1,
